District,Block,State,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION,zones_list,zone_count,is_shared,zone_label,display_color
Thane,Thane,MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.9859592518168,Western Ghats & Coastal Plain (Humid–Perhumid),1,False,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
Thane,Ulhasnagar,MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132405862810668,Western Ghats & Coastal Plain (Humid–Perhumid),1,False,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
Wardha,Arvi,MH,0.0,0.0,1001.881100244994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",1,False,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",#ee6445
Wardha,Ashti,MH,0.0,0.0,624.5841465062535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",1,False,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",#ee6445
Wardha,Deoli,MH,0.0,0.0,601.5580835468177,0.0,128.64919672502202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid)",#888888
Wardha,Hinganghat,MH,0.0,0.0,987.9231515641294,0.0,19.087367105544534,0.0,0.0,0.0,0.0,0.0,6.939232812740101,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",3,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",#888888
Wardha,Karanja,MH,0.0,0.0,910.154867242366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",1,False,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",#ee6445
Wardha,Samudrapur,MH,0.0,0.0,1074.8295645873254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.75060642122482,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",#888888
Wardha,Seloo,MH,0.0,0.0,952.2348112128716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",1,False,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",#ee6445
Wardha,Wardha,MH,0.0,0.0,844.9925882978445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",1,False,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry)",#ee6445
Washim,Karanja,MH,0.0,0.0,0.0,0.0,994.6812370441596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Washim,Malegaon,MH,0.0,0.0,0.0,0.0,1049.0617936528272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Washim,Mangrulpir,MH,0.0,0.0,0.0,0.0,866.9318994091984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Washim,Manora,MH,0.0,0.0,0.0,0.0,916.4319818426846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Washim,Risod,MH,0.0,0.0,0.0,0.0,978.3323224422955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Washim,Washim,MH,0.0,0.0,0.0,0.0,1070.1504780198886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Arni,MH,0.0,0.0,0.0,0.0,947.4046782210736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Babulgaon,MH,0.0,0.0,9.191743179774935,0.0,652.4001502101005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid)",#888888
Yavatmal,Darwha,MH,0.0,0.0,0.0,0.0,1077.9399144169838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Digras,MH,0.0,0.0,0.0,0.0,680.4992864721685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Ghatanji,MH,0.0,0.0,0.0,0.0,1091.7849367025472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Kalamb,MH,0.0,0.0,12.065683330660242,0.0,789.7659897156731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid)",#888888
Yavatmal,Kelapur,MH,0.0,0.0,0.0,0.0,982.6474754326944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Mahagaon,MH,0.0,0.0,0.0,0.0,1058.8911184044966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Maregaon,MH,0.0,0.0,1.487039451636878,0.0,418.30034047827314,0.0,0.0,0.0,0.0,0.0,248.46648625637505,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",3,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",#888888
Yavatmal,Ner,MH,0.0,0.0,0.0,0.0,847.5620728456943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Pusad,MH,0.0,0.0,0.0,0.0,1391.6127610178828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Ralegaon,MH,0.0,0.0,61.94803502962791,0.0,777.5166304568204,0.0,0.0,0.0,0.0,0.0,4.315680861396922,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",3,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid)",#888888
Yavatmal,Umarkhed,MH,0.0,0.0,0.0,0.0,1389.348286873296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Wani,MH,0.0,0.0,0.0,0.0,136.75598498469563,0.0,0.0,0.0,0.0,0.0,801.530986468459,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Yavatmal,Yavatmal,MH,0.0,0.0,0.0,0.0,1249.2470996555166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Yavatmal,Zari-Jamani,MH,0.0,0.0,0.0,0.0,791.1991771277255,0.0,0.0,0.0,0.0,0.0,57.79120919965933,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Anugul,Anugul,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.57771537127425,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Athmallik,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.9772580222872,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Banarpal,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0558949990347,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Bantala,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.2438815645791,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Bikrampur,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92862595630558,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Chhendipada,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6127625342344,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Colliery,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.90816830465502,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Handapa,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.1536619058551,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Industrial,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.7185900114412,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Jarapada,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0954947261113,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Kaniha,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0562237778886,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Khamar,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4616740786215,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Kiakata,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7861749054004,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Kishorenagar,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.8937848466717,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,N.T.P.C.,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64719362801988,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Nalco,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18738671748668,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Palalahada,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0917110712408,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Purunakot,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.3805022944149,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Rengali Damsite,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.2495927232636,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Samal Barrage,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5727476414896,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Talcher Sadar,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07836101050216,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Anugul,Thakurgarh,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.6967983508947,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Balangir,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.3331504466607,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Bangomunda,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.5902238742028,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Belpara,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.5706066593139,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Kantabanji,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.72568839533005,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Khaprakhol,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.4271445067343,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Loisinga,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.9047163471103,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Patnagarh,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.2934170388903,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Saintala,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.4966496891334,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Sindhekela,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.8316475801092,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Titlagarh,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0881392104772,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Turekela,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0336981356991,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Balangir,Tushura,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.4084877636856,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Baleshwar,Balaramgadi Marine,OD,0.0,0.0,0.0,0.0,0.0,33.90142064296334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Baleshwar (M),OD,0.0,0.0,0.0,0.0,0.0,26.69171384007819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Baleshwar Sadar,OD,0.0,0.0,0.0,0.0,0.0,381.2723960900674,0.0,0.0,0.0,0.0,20.66632521403341,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Baliapal,OD,0.0,0.0,0.0,0.0,0.0,262.5166798115279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Bampada,OD,0.0,0.0,0.0,0.0,0.0,27.43609673832324,0.0,0.0,0.0,0.0,7.2840466372363215,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Basta,OD,0.0,0.0,0.0,0.0,0.0,230.8370072215676,0.0,0.0,0.0,0.0,54.32651791868418,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Berhampur,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0852924049578,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Baleshwar,Bhograi,OD,0.0,0.0,0.0,0.0,0.0,241.1090687687216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Chandipur,OD,0.0,0.0,0.0,0.0,0.0,83.37242577005358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Jaleswar,OD,0.0,0.0,0.0,0.0,0.0,200.901207891197,0.0,0.0,0.0,0.0,23.851383026929383,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Kamarda,OD,0.0,0.0,0.0,0.0,0.0,163.92038769326552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Khaira,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.4282004302011,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Baleshwar,Nilagiri,OD,0.0,0.0,0.0,0.0,0.0,5.710192455995867,0.0,0.0,0.0,0.0,314.4551390283174,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Oupada,OD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.98209334332205,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Baleshwar,Raibania,OD,1.138452872647739,0.0,0.0,0.0,0.0,0.0474144688298741,0.0,0.0,0.0,0.0,216.05726806433097,0.0,0.0,Assam & Bengal Plain (Subhumid–Humid); Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),3,True,Shared: Assam & Bengal Plain (Subhumid–Humid) + Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Remuna,OD,0.0,0.0,0.0,0.0,0.0,8.235422769641307,0.0,0.0,0.0,0.0,125.0233987182584,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Rupsa,OD,0.0,0.0,0.0,0.0,0.0,25.253760193427016,0.0,0.0,0.0,0.0,11.527604171564125,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Sahadevkhunta,OD,0.0,0.0,0.0,0.0,0.0,13.863853171182488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Baleshwar,Similia,OD,0.0,0.0,0.0,0.0,0.0,39.73902512857242,0.0,0.0,0.0,0.0,292.4028688085745,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Baleshwar,Singla,OD,0.0,0.0,0.0,0.0,0.0,246.0110821405325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
